1500.00,929109001644
1500.00,929109001686
1020.00,929109001689
3060.00,929109001695
1020.00,929109001699
5100.00,929109001705
1836.00,929109001708
1020.00,929109001714
1500.00,929109001735
5100.00,929109001742
1500.00,929109001745
1020.00,929109001748
1500.00,929109001751
5100.00,929109001757
1500.00,929109001760
510.00,929109001769
1500.00,929109001785
1020.00,929109001796
1500.00,929109001799
1020.00,929109001814
1500.00,929109001820
1020.00,929109001824
2040.00,929109001836
2040.00,929109001897
2040.00,929109001979
1020.00,929109001982
510.00,929109001997
1500.00,929109002020
612.00,929118044231
2040.00,928913088132
510.00,929215095814
510.00,929410000563
2040.00,929514086951
1530.00,929516002462
1020.00,929609034055
1020.00,929611044873
510.00,929615059942
2040.00,929616067585
200.00,929509067112
50.00,929509067273
10200.00,929513080740
2040.00,929514087205
1020.00,929515091618
1020.00,929515095735
2040.00,930013032409
2040.00,930015041843
1020.00,930015041967
612.00,930015042256
714.00,930015044011
5100.00,930016047116
1530.00,930017050390
2040.00,930017050408
1530.00,930017050423
10200.00,930017052017
2040.00,930107070438
510.00,930108070713
102.00,930108070720
1020.00,930108070767
1500.00,930108071036
1020.00,930108071087
612.00,930108071101
102.00,930108071107
102.00,930108071130
1.00,930108073194
4080.00,930213069804
1020.00,930215081204
2040.00,930217093733
1020.00,930217097515
2040.00,930218002265
918.00,930220013948
1500.00,930315058938
1500.00,930214075088
204.00,930308028971
1500.00,930309032279
3060.00,930315062184
2040.00,930315062549
1632.00,930316064774
1500.00,930316065683
1500.00,930318078739
1530.00,930319083528
1020.00,930015043961
2040.00,930016047043
2040.00,930016047172
5100.00,930016047309
1500.00,930108070458
7140.00,930408097516
2040.00,930409000591
1500.00,930412009116
8670.00,930412009177
510.00,930413011308
2040.00,930414015608
1530.00,930415021507
2040.00,930415025449
1020.00,930416026751
1020.00,930417033940
1020.00,930417034304
1020.00,930417042020
3060.00,930417042969
510.00,930418049379
1020.00,930505061461
510.00,930507064798
510.00,930507064882
510.00,930507064947
510.00,930509071789
510.00,930509073771
510.00,930509075027
8160.00,930511083432
1500.00,930512087582
1530.00,930512087651
1500.00,930512088732
306.00,930513094814
3060.00,930514098925
1500.00,930515004267
2040.00,930516011086
1500.00,930516012013
1500.00,930517013640
1530.00,930517013854
510.00,930519026617
510.00,930606038703
510.00,930607040635
2550.00,930609050511
408.00,930610054401
1020.00,930610056639
1020.00,930610057003
714.00,930610057497
1500.00,930611059234
1020.00,930611059355
2754.00,930612067855
1530.00,930613069818
1500.00,930613070520
1500.00,930613070726
1020.00,930613075015
1020.00,930613075068
510.00,930615084439
510.00,930616088577
510.00,930616094617
1500.00,930616094893
1500.00,930617095684
510.00,930619011875
1020.00,930707026544
510.00,930707027508
6120.00,930708029623
1020.00,930709032743
1020.00,930709032774
1020.00,930709032820
1020.00,930709032876
1500.00,930709033952
1500.00,930709034486
1020.00,930713051751
1500.00,930715057877
1020.00,930716067829
1500.00,930717070545
1020.00,930812018012
3060.00,930813018743
2091.00,930814027763
1020.00,930815031912
1500.00,930816037308
510.00,930816037398
2040.00,930816040571
1500.00,930817043911
1020.00,930817047275
2040.00,930817049478
1020.00,930817049714
510.00,930817050005
510.00,930817050079
714.00,930817050531
1530.00,930817052509
510.00,930817052766
765.00,930818060558
1530.00,930905070257
1500.00,930906072116
2040.00,930910084578
510.00,930911091539
510.00,930913000028
510.00,930913000822
1020.00,930916012566
714.00,930916016727
1530.00,930917020290
2040.00,930917021326
1500.00,930917021354
510.00,930917026982
1020.00,930918028782
1500.00,930918030477
714.00,930918032487
1500.00,930918034040
408.00,930918035363
612.00,930919036798
1500.00,930919037218
10200.00,930919038209
2040.00,931010062372
1500.00,931013077058
1500.00,931014077374
2040.00,931014077432
408.00,931014081135
1500.00,931014081548
1500.00,931015085566
5100.00,931016088403
1020.00,931017001111
510.00,931017002664
1500.00,931017095854
1500.00,931017097718
3060.00,931019012406
510.00,931019013708
204.00,931019013785
510.00,931019013981
1500.00,931019014089
1020.00,931109031598
510.00,931109035250
5100.00,931115061201
1020.00,931115063906
1020.00,931115064114
510.00,931116069743
510.00,931117079063
1020.00,931118080492
510.00,931118084864
510.00,931118087714
510.00,931205000181
2040.00,931208005926
1500.00,931208009069
510.00,931213029090
1020.00,931216045787
1020.00,931216047738
510.00,931217049137
1500.00,931217049358
510.00,931217049396
1020.00,931217049467
510.00,931217049812
612.00,931217050948
510.00,931217051581
510.00,931217051584
510.00,931217051704
510.00,931217052815
510.00,931217053375
510.00,931219067373
510.00,931219067406
510.00,931219068286
510.00,931220068669
510.00,931220068775
2040.00,931417092373
510.00,931507014250
510.00,931507014363
510.00,931510023551
1530.00,931514041005
1020.00,931516056045
510.00,931518068148
510.00,931518068416
510.00,931518069297
510.00,931519073571
510.00,931519073726
204.00,931519075565
1020.00,931606084047
1020.00,931606084185
714.00,931607084773
1020.00,931609090238
612.00,931609092006
1020.00,931609092215
1020.00,931609093750
612.00,931610095280
1500.00,931611099567
510.00,931611099893
612.00,931612002120
2040.00,931613006669
1530.00,931613007782
510.00,931614012424
1224.00,931616024971
2040.00,931617025824
1020.00,931617026042
10200.00,931617029242
510.00,931617030015
510.00,931617030143
408.00,931619039958
510.00,931619040017
1020.00,931705048384
1500.00,931706049390
714.00,931706049833
2040.00,931710062833
3060.00,931710063588
510.00,931711065168
1020.00,931713072018
1500.00,931715082146
510.00,931716088016
2040.00,931716092105
510.00,931717001074
1530.00,931717096242
510.00,931717099072
1020.00,931717099726
1530.00,931718003082
510.00,931719010919
612.00,931805019367
510.00,931805019376
1020.00,931805019388
4080.00,931806020562
4080.00,931814044208
3060.00,931814044625
816.00,931814046403
510.00,931816059380
2040.00,931817065524
510.00,931818072202
510.00,931818072711
510.00,931818072891
510.00,931818073380
510.00,931818073518
1020.00,931909098414
1020.00,931909099157
2040.00,931912014700
1500.00,931912015739
1500.00,931913018808
816.00,931913019465
2040.00,931913021655
1020.00,931913021833
2040.00,931913022032
1020.00,931915028812
1020.00,931916043525
510.00,931917048296
510.00,931918064880
510.00,931918065113
510.00,931918065137
4080.00,932007086596
2040.00,932009094138
1020.00,932013025470
510.00,932014031258
510.00,932015035598
510.00,932016044317
510.00,932016045212
510.00,932018061935
510.00,932019068047
510.00,932019068218
510.00,932019069065
612.00,932019069092
510.00,932019069180
1020.00,932019072535
1500.00,932105089303
1020.00,932106089660
1020.00,932106089960
510.00,932108096567
1020.00,932110003318
2040.00,932116029304
1500.00,932117032281
1500.00,932117032551
510.00,932117032687
510.00,932117037604
510.00,932118041113
2244.00,932206059201
1836.00,932216009986
2040.00,932216010928
2040.00,932311061983
1020.00,932315084074
714.00,932315086796
1020.00,932317008195
2040.00,932317010466
510.00,932416091438
2040.00,932417005039
1020.00,932509040213
1020.00,932509040343
1530.00,932608020298
2040.00,932615063437
1020.00,932906096975
2040.00,932914035146
510.00,932914035270
2652.00,932916043094
1020.00,932916044084
1020.00,932916044646
1530.00,932918070097
2040.00,933010097950
2040.00,933010098160
1020.00,933016034342
4080.00,933017045388
510.00,933018056789
3060.00,933018058729
306.00,933109087080
1020.00,933113007496
3060.00,933114012822
3060.00,933117037392
2040.00,933211091104
510.00,933211091107
3060.00,933211091115
4080.00,933211091116
1500.00,933211091130
510.00,933211091133
1020.00,933211091189
5100.00,933218042103
2040.00,933311088854
2040.00,933312095799
3060.00,933313000551
2040.00,933314009205
2040.00,933316031344
9180.00,933317032588
1530.00,933318047181
2040.00,933320066782
2040.00,933409094787
9588.00,933409096016
561.00,933413023415
2040.00,933511020210
2040.00,933609000424
3162.00,933610007842
2550.00,933617061299
2040.00,112063837950
1020.00,112103237950
1500.00,112104178530
1500.00,112113949060
1020.00,112115798340
1500.00,112123568720
1530.00,112123598720
1530.00,112127969010
1500.00,112137909010
1500.00,112148808830
1020.00,112155889640
1500.00,112155899640
1020.00,112164468980
1020.00,112172718060
1500.00,112172728060
1020.00,112176728000
1530.00,112176738000
2040.00,112202668200
2040.00,112226248720
2040.00,112249908830
5100.00,112252628830
2040.00,112284628110
5100.00,112299058950
4590.00,932208064649
1020.00,932208067271
102.00,932209069162
1530.00,932209069739
1020.00,932209069835
1500.00,932209071160
3060.00,932209071201
5100.00,932209072016
6120.00,932211081546
1020.00,932211081627
1500.00,932212083305
2040.00,932212083351
1500.00,932212083635
1530.00,932212083688
1020.00,932212085155
2040.00,932212085473
2040.00,932212085740
1500.00,932212086391
1530.00,932212086474
510.00,932213089394
1020.00,932213091554
5100.00,932213093526
5100.00,932213093898
1500.00,932214095289
2040.00,932214095375
1500.00,932214095491
2040.00,932214095558
1500.00,932214095660
3060.00,932214095705
1500.00,932214095785
1530.00,932214095846
2040.00,932214096330
2550.00,932214097862
2040.00,932214098085
1500.00,932214098301
4080.00,932214098428
1020.00,932214098952
3060.00,932214099021
1500.00,932215000074
2040.00,932215000229
2040.00,932215000647
1020.00,932215001367
1020.00,932215001579
1500.00,932215001877
2040.00,932215001966
2040.00,932215002167
1020.00,932215002863
1500.00,932215004769
1020.00,932215004885
1500.00,932215005190
2040.00,932215005283
2550.00,932215005875
1500.00,932215006126
1530.00,932215006414
1500.00,932215006620
3060.00,932215006753
1500.00,932215006894
1500.00,932215006956
3570.00,932215007067
2040.00,932215007157
1500.00,932216008424
1530.00,932216008517
1500.00,932216009080
5100.00,932216009221
1500.00,932216009534
5100.00,932216009659
2040.00,932216009844
2040.00,932216010008
4590.00,932216010570
1020.00,932216012646
1500.00,932216013303
1020.00,932216013576
5100.00,932216015049
1020.00,932216015167
1500.00,932216015428
510.00,932216015634
714.00,932216016642
1020.00,932217017335
1500.00,932217017396
1020.00,932217017516
3060.00,932217017565
2040.00,932217017717
1020.00,932217017784
1500.00,932217017947
1530.00,932217018119
1530.00,932217018772
1500.00,932217019380
102.00,932217019663
1500.00,932217020154
1530.00,932217020286
1500.00,932217020463
1020.00,932217020600
1530.00,932217020606
2040.00,932217021069
1020.00,932217021352
1500.00,932217021530
5100.00,932217021742
1020.00,932217021870
2040.00,932217023945
510.00,932217024375
1020.00,932217024816
2040.00,932217024871
1020.00,932217025047
2040.00,932217025084
1428.00,932217025249
1428.00,932217025479
510.00,932217025891
1530.00,932217026123
2550.00,932217026532
612.00,932217026725
1530.00,932217027144
2040.00,932217027312
2550.00,932217027347
510.00,932218031667
1020.00,932218032073
816.00,932218032242
204.00,932218032333
1500.00,932218032495
612.00,932218032529
4080.00,932219033158
1500.00,932219033502
3060.00,932219033591
1500.00,932219035570
510.00,932219035681
1500.00,932308049979
1530.00,932309050055
1020.00,932310055701
1500.00,932310056089
1020.00,932310056227
1500.00,932310056369
306.00,932310056471
1020.00,932310057081
1500.00,932310057276
2040.00,932310057563
1500.00,932310059148
1530.00,932310059245
3060.00,932311059689
3570.00,932311060074
1020.00,932311060792
1530.00,932311060811
1500.00,932311061015
9180.00,932311061132
1500.00,932311061344
3060.00,932311061410
1500.00,932311061680
6120.00,932311061795
1500.00,932311062081
2550.00,932311062209
1500.00,932311062531
4080.00,932311062567
2040.00,932311062614
1020.00,932311062797
1500.00,932311063063
510.00,932311063216
1020.00,932311063301
1020.00,932311063372
1500.00,932312064255
1500.00,932312064791
2040.00,932312064847
714.00,932312065148
5100.00,932312065246
1500.00,932312065541
10200.00,932312065608
5100.00,932312065719
5100.00,932312065808
1500.00,932312065961
5100.00,932312066062
1500.00,932312066345
1020.00,932312066433
1500.00,932312067962
1020.00,932312068040
1500.00,932312068153
1530.00,932312068204
1500.00,932312068804
2040.00,932312068847
2040.00,932313069002
1500.00,932313069053
306.00,932313069117
1500.00,932313069484
1530.00,932313069525
1020.00,932313069596
1500.00,932313069632
2040.00,932313069692
2040.00,932313069832
1500.00,932313070181
3060.00,932313070308
1020.00,932313070494
1500.00,932313070658
3570.00,932313070761
1020.00,932313071937
1500.00,932313072695
1020.00,932313072883
1500.00,932313073058
2550.00,932313073195
1500.00,932313073281
3060.00,932313073342
1500.00,932313073724
3060.00,932313073837
1500.00,932313074336
1020.00,932313074452
1020.00,932313074576
1500.00,932313074641
1020.00,932313074772
1530.00,932314075211
1500.00,932314075361
1530.00,932314075439
2040.00,932314076445
1530.00,932314078547
1020.00,932314078627
1500.00,932314079186
510.00,932314079287
1500.00,932314079475
510.00,932314079605
1500.00,932314080030
1500.00,932314080612
1500.00,932314081147
1530.00,932314081238
1530.00,932315082103
1500.00,932315082956
510.00,932315083110
1500.00,932315086312
1500.00,932315086479
1020.00,932315086589
1020.00,932315086765
1530.00,932315089284
1500.00,932316092045
4080.00,932316092196
1020.00,932316092338
1500.00,932316092612
3060.00,932316092885
2040.00,932316095045
1500.00,932316095306
2040.00,932316095489
1530.00,932316095708
1530.00,932316098285
5100.00,932316099545
1530.00,932317000153
1500.00,932317000828
510.00,932317001119
1500.00,932317001557
510.00,932317001837
1500.00,932317099939
204.00,932408041452
102.00,932412060914
510.00,932415077741
306.00,932416093850
204.00,932417097803
204.00,932417098252
510.00,932418006569
510.00,932510040977
510.00,932510044524
510.00,932511048491
510.00,932512052514
510.00,932512052835
510.00,932512053041
510.00,932513060382
816.00,932515068436
1020.00,932518095173
1020.00,932518096671
1020.00,932518096674
1020.00,932518096677
1020.00,932518096683
1020.00,932518096691
1020.00,932518096697
1020.00,932518096703
1020.00,932518096706
1020.00,932518096710
1020.00,932518096716
1020.00,932518096719
1020.00,932518096729
1224.00,932518096772
1224.00,932518096775
1224.00,932518096788
1500.00,932518096821
1500.00,932518096827
1500.00,932518096833
1500.00,932518096842
1500.00,932518096867
1500.00,932518096870
1500.00,932518096898
1500.00,932518096901
1500.00,932518096910
1500.00,932518096914
1500.00,932518096920
1500.00,932518096923
1500.00,932518096926
1500.00,932518096938
1500.00,932518096971
1500.00,932518096977
1500.00,932518096980
1500.00,932518096983
1500.00,932518096989
1500.00,932518096992
1500.00,932518096995
1500.00,932518096998
1500.00,932518097005
1500.00,932518097011
1500.00,932518097017
1500.00,932518097024
1500.00,932518097027
1500.00,932518097033
1500.00,932518097036
1500.00,932518097039
1500.00,932518097052
1500.00,932518097073
1500.00,932518097077
1500.00,932518097089
1500.00,932518097102
1500.00,932518097108
1500.00,932518097125
1530.00,932518097143
1530.00,932518097152
1530.00,932518097162
1530.00,932518097168
1530.00,932518097171
1530.00,932518097575
1530.00,932518097578
1530.00,932518097614
1530.00,932518097623
1530.00,932518097626
1530.00,932518097636
1530.00,932518098003
1530.00,932519001600
1530.00,932520004315
1530.00,932520004951
1530.00,932521006951
1530.00,932600009969
1530.00,932600009976
2040.00,932610028969
2040.00,932610030054
2040.00,932610030539
2040.00,932610031392
2040.00,932611032832
2040.00,932611036491
2040.00,932612039101
2040.00,932612040016
2040.00,932612040223
2040.00,932614049271
2040.00,932614050466
2040.00,932614052769
2040.00,932614055859
2040.00,932615059220
2040.00,932615059868
4080.00,932618090823
4080.00,932618091291
5100.00,932619002990
5100.00,932619004338
6120.00,932620006897
510.00,933707093150
9180.00,933807033092
510.00,933813063882
2040.00,933813064015
2040.00,933813064671
3468.00,933813064690
1500.00,933813065466
1020.00,933813065481
1020.00,933813065593
1530.00,933813066054
1530.00,933813066336
510.00,933813066393
1500.00,933813066680
1020.00,933813068233
510.00,933813068245
2040.00,933814076605
1224.00,933911059181
2040.00,933914077705
2040.00,933916099504
7140.00,933917013265
1224.00,934010047888
2040.00,934011049924
1020.00,934011049956
102.00,934011050027
4590.00,934014065158
1020.00,934014066282
3060.00,934016086949
1428.00,934016086952
510.00,934016086955
1020.00,934016086974
1224.00,934016087076
1500.00,934016087425
510.00,934016087429
1020.00,934016087432
510.00,934016087435
2040.00,934016087440
1836.00,934016087444
1224.00,934016087447
1530.00,934016087450
1530.00,934016087721
1020.00,934016087724
1020.00,934016087847
2040.00,934016088149
2040.00,934016088189
1020.00,934016088242
612.00,934016088877
1530.00,934016088883
1020.00,934016088959
510.00,934016089143
1020.00,934016089335
510.00,934016089471
1632.00,934016089474
510.00,934016089517
510.00,934016089565
1530.00,934017089741
612.00,934017089745
1020.00,934017089746
1020.00,934019006515
4590.00,934107028504
2040.00,934107029234
1020.00,934112060715
1020.00,934113068286
2550.00,934307012208
1530.00,934317075836
1020.00,934418067907
10200.00,934809006806
510.00,934907014457
612.00,935115040107
2040.00,935309032594
3060.00,935317005839
2040.00,935319021794
2040.00,121305048730
1020.00,121309038250
510.00,121310298830
9486.00,121310318830
1020.00,121313908730
1500.00,121316458370
1020.00,121318329110
4590.00,121318339110
408.00,121318829110
1500.00,121320117670
1020.00,121321938530
612.00,121322408530
1020.00,121326168230
1020.00,121329668790
1500.00,121331358790
1020.00,121338478090
1500.00,121340918720
1500.00,121344208370
1020.00,121346438230
1530.00,121346558670
1500.00,121347319200
1500.00,121351108370
510.00,121354629090
612.00,121355269090
1500.00,121355279090
1500.00,121359978860
1500.00,121360468200
1500.00,121361058200
3060.00,121361059060
1500.00,121361068310
1500.00,121361718310
1500.00,121361738310
1020.00,121361748310
1500.00,121361758310
510.00,121361908310
1500.00,121362387670
1530.00,121367048650
3060.00,121368347920
2040.00,121369799140
1500.00,121370289140
2040.00,121376428190
3060.00,121377148510
612.00,121378618680
2040.00,121381199390
1500.00,121381448100
1500.00,121382308530
1500.00,121383698530
10200.00,121389828370
510.00,121389838370
510.00,121393818770
2040.00,121429738420
2040.00,121430248420
1500.00,121436418230
1500.00,121451658930
1500.00,121478478110
1020.00,121637679560
1500.00,121693839150
1500.00,121737719560
1500.00,121737759560
1500.00,121756438090
2040.00,121781827920
1500.00,121782517920
918.00,930212067213
5100.00,930217091954
3060.00,934706077083
1500.00,934706077595
1500.00,934706077615
3672.00,934706077878
3672.00,934707078206
1500.00,934708085141
1020.00,934709086735
1020.00,934709088453
510.00,934709088464
1500.00,934709088467
3570.00,934709088636
1500.00,934709088817
510.00,934709088878
2040.00,934709088938
2040.00,934709089019
2040.00,934709089031
3060.00,934709089094
1530.00,934709089166
1020.00,934709089325
1500.00,934709089490
1500.00,934709089562
1500.00,934709091346
1020.00,934709091623
1020.00,934709091626
1500.00,934709092260
1500.00,934709092982
2040.00,934710094064
2040.00,934710094233
1500.00,934710096398
1500.00,934710097280
1500.00,934711002512
510.00,934711005652
510.00,934712006886
1020.00,934712007098
1500.00,934712010027
6120.00,934712010298
1500.00,934712010511
1020.00,934712010558
6120.00,934712011191
1500.00,934712012837
1500.00,934712013396
1020.00,934713013876
510.00,934713015005
1500.00,934713016329
2040.00,934713016489
1530.00,934713018468
3060.00,934713020145
1020.00,934713020849
1500.00,934713020964
2040.00,934713021151
306.00,934714023267
1500.00,934714023889
1500.00,934714024553
1020.00,934714026880
10200.00,934714027898
1500.00,934714028472
510.00,934714028648
1500.00,934714029055
1530.00,934714029222
1020.00,934714029482
612.00,934715031062
510.00,934715031458
1500.00,934715034642
2040.00,934715034987
1500.00,934715036049
1530.00,934715038523
1500.00,934715038687
510.00,934715038788
1500.00,934716040568
1500.00,934716041118
714.00,934716041370
1020.00,934716042348
1500.00,934716043188
510.00,934716043225
510.00,934716043326
1500.00,934716043548
1500.00,934716044363
3060.00,934716045198
1500.00,934716045483
2040.00,934716045628
2040.00,934716045821
1530.00,934716049385
1500.00,934716049503
204.00,934716050235
4590.00,934716050979
510.00,934717052267
1500.00,934717052408
3060.00,934717052460
1500.00,934717052749
1500.00,934717054092
510.00,934717055681
510.00,934717055823
1500.00,934717056235
510.00,934717056308
2040.00,934717057249
1500.00,934717057549
510.00,934717058137
1500.00,934717058365
510.00,934717059455
1734.00,934717059760
4080.00,934717061258
1020.00,934718062966
1500.00,934718063253
1500.00,934718063689
306.00,934718065525
1020.00,934718066316
1500.00,934718067443
1500.00,934718067872
1020.00,934718068086
1500.00,934718069096
510.00,934718069920
1020.00,934718070600
1020.00,934718071365
2040.00,934806095704
1500.00,934806095768
2040.00,934806095827
1500.00,934807097663
1020.00,934807097718
1500.00,934807097753
2040.00,934807097835
1500.00,934807098188
1500.00,934808002655
510.00,934808003864
1500.00,934808004025
1530.00,934808004664
1500.00,934809006426
1500.00,934809006625
5100.00,934809006643
10200.00,934809006885
1020.00,934809008097
1500.00,934809008336
510.00,934809008370
6120.00,934809008473
1500.00,934809009030
6120.00,934809009813
102.00,934809010635
3060.00,934809011416
1500.00,934809012793
1020.00,934810015084
1428.00,934810018932
408.00,934810018967
1500.00,934810019031
1500.00,934810019885
1020.00,934810020403
1500.00,934810021184
1020.00,934810021271
1530.00,934811022456
1500.00,934811023093
510.00,934811024735
1020.00,934811025317
1500.00,934811026101
1500.00,934811027067
2040.00,934811027163
1500.00,934811027280
1500.00,934812029994
1020.00,934812030010
1020.00,934812030534
510.00,934812032179
1500.00,934812032648
1500.00,934812032775
5100.00,934812032965
5100.00,934812033296
102.00,934812033361
816.00,934812033587
1500.00,934813038105
1020.00,934813039582
1020.00,934813040058
1500.00,934813040349
3060.00,934813040521
1500.00,934813040627
1020.00,934813040832
1530.00,934813041385
1500.00,934813043446
1020.00,934814044347
4080.00,934814046981
1500.00,934814047962
1500.00,934814049193
1020.00,934814049712
1500.00,934814050287
408.00,934814050883
1500.00,934814051071
1020.00,934814051661
1500.00,934814052112
1500.00,934815052433
4080.00,934815052955
1020.00,934815053530
1500.00,934815054459
408.00,934815056822
1500.00,934815058724
306.00,934816063113
1500.00,934816064594
2040.00,934816067614
1500.00,934816067713
1020.00,934816068476
1500.00,934816069871
612.00,934816070006
2040.00,934816070135
2040.00,934816070558
1530.00,934817071994
510.00,934817072491
1500.00,934817074512
510.00,934817074586
1632.00,934817075235
1500.00,934817078191
1530.00,934818085957
510.00,934818087650
612.00,934819091713
2040.00,934819093593
1224.00,934819094348
1530.00,934819095078
1500.00,934820001097
1500.00,934907014398
1500.00,934907014729
1500.00,934907014857
1020.00,934908016037
1224.00,934908016140
1530.00,934908016903
1500.00,934910029009
2040.00,934911032779
1500.00,934911033029
1500.00,934911033737
1500.00,934911037368
1020.00,934911037529
1500.00,934912038173
1500.00,934912039317
510.00,934912039630
510.00,934912039853
1530.00,934915052397
1500.00,934916054824
510.00,934916055943
1500.00,934917058887
1500.00,934917059523
510.00,934917059643
510.00,934917059791
510.00,934917060197
816.00,934917060327
1500.00,934917060486
1500.00,934917061124
1530.00,934917061280
306.00,934917062049
1500.00,934917063287
1020.00,934917063431
1500.00,934917063584
918.00,934917064528
1500.00,934918065104
1020.00,934918065114
1500.00,934918065750
1500.00,934918068830
510.00,934918068927
1500.00,934918068957
816.00,934918068982
10200.00,935007089970
510.00,935008091314
2040.00,935008092145
1500.00,935008092507
1500.00,935008092696
1020.00,935008092917
1500.00,935008093653
1020.00,935008094208
612.00,935009000416
2040.00,935009095340
816.00,935009095850
1020.00,935009096035
1500.00,935009096639
510.00,935009097868
1020.00,935009099338
1500.00,935009099595
3060.00,935009099780
1500.00,935010000915
1500.00,935010002996
510.00,935010003587
1530.00,935010003612
1500.00,935010004056
1020.00,935010004488
1500.00,935010004547
1020.00,935010004572
1500.00,935010005776
1500.00,935011008801
1500.00,935011009450
1020.00,935011010030
2040.00,935011012099
1020.00,935012012874
1020.00,935012014397
1500.00,935012015804
612.00,935012016844
1020.00,935012016900
510.00,935012017199
1020.00,935012017465
1500.00,935013018766
1500.00,935013019743
1224.00,935013019856
1530.00,935013021419
510.00,935013021579
1500.00,935013021943
1500.00,935013022153
1500.00,935013022382
4080.00,935013022404
1020.00,935013022764
1500.00,935013023213
1500.00,935013023252
510.00,935013023422
1020.00,935013023965
612.00,935014024846
510.00,935014025391
1020.00,935014025668
510.00,935014025788
1020.00,935014026321
1500.00,935014027240
1530.00,935014027255
1500.00,935014027902
1500.00,935014027927
1530.00,935014028139
1020.00,935014028304
1530.00,935014028969
1020.00,935014028972
1500.00,935014029115
1020.00,935014029309
1530.00,935014029749
1500.00,935014030796
1500.00,935014030948
2040.00,935014030972
1020.00,935014031549
1500.00,935014031708
1500.00,935014031841
510.00,935014031950
1500.00,935015032555
1500.00,935015033045
1500.00,935015033281
1530.00,935015033356
1500.00,935015033400
1500.00,935015033413
714.00,935015033422
5100.00,935015033437
1020.00,935015034001
1500.00,935015034147
1020.00,935015034196
1500.00,935015034905
1020.00,935015035215
510.00,935015035518
1500.00,935015036238
1530.00,935015036857
1500.00,935015037170
918.00,935015037256
1500.00,935015037558
1500.00,935015038275
510.00,935015038278
510.00,935015038483
